,eci1,eci2,eci3,gdp_pc,population,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,oil_prod_pc,map,code,year,T,t,eci1_hat_t1,eci1_t1,eci2_hat_t1,eci2_t2,eci3_hat_t1,eci3_t1
3004,-0.4461552147829263,-0.4234779996957808,-0.4027404542850199,635.6802503467222,195016.65613870014,1.923921640783019e-05,0.0009724714049764351,0.14883312125384632,0.0,8.368087155733193,0.0,SLB2010,SLB,2010,12,11,-0.7889644018358393,-0.7251706902300897,-0.7694833469632782,-0.7147648089167636,-0.7821280696861173,-0.7653146491018349
3005,-0.4725455110704624,-0.6717991775684241,-0.8073507148605842,127.08013945420049,2075261.4733605809,3.1604172589875764e-06,0.07744369065660438,0.0950062129090752,,,,SLE1960,SLE,1960,12,1,,,,,,
3006,-0.6186029995079377,-0.5737930179539908,-0.7139046358061097,123.60763688518028,2215266.485368324,2.575047069118485e-05,0.2368126536254444,0.25538883604671114,,,,SLE1965,SLE,1965,12,2,,-0.4725455110704624,,-0.6717991775684241,,-0.8073507148605842
3007,-0.7009509859294839,-0.8132147069068586,-0.8037621419325403,154.1309191024026,2396193.4574703127,0.00042191200928431516,0.10951083986555443,0.13170254646090795,,6.9258411055625055,,SLE1970,SLE,1970,12,3,-0.45311967162315436,-0.6186029995079377,-0.5953112162494761,-0.5737930179539908,-0.6874861800326415,-0.7139046358061097
3008,-0.977630553488866,-0.7753951339930164,-0.7891469016485201,214.3331209751508,2629318.258340783,0.00037598388904613666,0.12661771774220915,0.1773101843702156,,9.459098558966064,,SLE1975,SLE,1975,12,4,-0.5729025724279099,-0.7009509859294839,-0.5158044013353433,-0.8132147069068586,-0.6166895010993714,-0.8037621419325403
3009,-0.7518083131763338,-0.8134836207394863,-0.8248794376821078,259.9149603328114,2888333.7169515495,0.00146554420981638,0.058324139592187275,0.09889831910352363,0.0,8.125154490715262,0.0,SLE1980,SLE,1980,12,5,-0.6404368070264047,-0.977630553488866,-0.7100335802450469,-0.7753951339930164,-0.6847674030867705,-0.7891469016485201
3010,-0.7874350234575771,-0.9087753415422288,-0.9734985549966532,158.43234763100818,3197905.573523642,0.0016089257532980838,0.12907918093121468,0.15984084772505205,0.0,10.863487401627527,-5.532080339731976e-09,SLE1985,SLE,1985,12,6,-0.8673439074443021,-0.7518083131763338,-0.6793527149237046,-0.8134836207394863,-0.673694595277283,-0.8248794376821078
3011,-0.3781715912673302,-0.4536204225769664,-0.5177510751679735,133.7135105878195,3282035.2665191176,1.3352506241447276e-06,0.2131952191823532,0.2278976724075017,0.0,11.729248710848069,-5.884279902618195e-10,SLE1990,SLE,1990,12,7,-0.6821453031122608,-0.7874350234575771,-0.7102517347202626,-0.9087753415422288,-0.7007663023690991,-0.9734985549966532
3012,-0.26751622732288005,-0.2808082810323861,-0.4190721948808718,132.56965967715044,3098878.669935538,0.0003696239710931867,0.08338827637437418,0.09379801645103084,0.0,11.697735736515606,0.0,SLE1995,SLE,1995,12,8,-0.7113630498315244,-0.3781715912673302,-0.7875564800395262,-0.4536204225769664,-0.8133632142815854,-0.5177510751679735
3013,-0.05243458515728791,0.0533145934175466,0.035653617439241565,150.04660348401057,3234592.412369063,4.624345901674616e-05,0.030772293849268655,0.036830595349557634,0.0,7.1067504935169765,8.028219956454905e-11,SLE2000,SLE,2000,12,9,-0.37572287399730897,-0.26751622732288005,-0.41831521967593915,-0.2808082810323861,-0.46807951345055343,-0.4190721948808718
3014,-0.1240763400258243,0.09286762778697533,0.2814601793941396,192.4843634354609,3265781.655234618,0.0032383865909343533,0.046627535848057344,0.057159064858267876,0.0,5.9489738874315385,1.6326691450355732e-09,SLE2005,SLE,2005,12,10,-0.2849735353316215,-0.05243458515728791,-0.27812257253260164,0.0533145934175466,-0.39331835625841505,0.035653617439241565
3015,-0.20530183181521847,-0.20388792423939164,-0.2246531775641171,199.78333168279775,2392690.672773579,6.61868699544668e-05,0.07955389066190094,0.08606232134980818,0.0,9.946234623779498,0.0,SLE2010,SLE,2010,12,11,-0.10858338044083841,-0.1240763400258243,-0.007067715960539643,0.09286762778697533,-0.04880869182690241,0.2814601793941396
3016,-0.2780661623171117,-0.2036417470260493,-0.28419577377191224,,2572554.9215203426,,,,,,,SLV1960,SLV,1960,12,1,,,,,,
3017,0.2848424325791153,0.2394362705763932,0.3839224506226941,247.82074535280785,2933617.8551548645,0.0033554220724513802,0.00673679826662133,0.10282275168539468,,,,SLV1965,SLV,1965,12,2,,-0.2780661623171117,,-0.2036417470260493,,-0.28419577377191224
3018,0.4171229265620917,0.2427267565733704,0.5911302473448218,294.80411689923824,3297045.433842405,0.0010668278612998782,0.005500348540476354,0.11151827428138923,0.0,0.6128310711492766,,SLV1970,SLV,1970,12,3,-0.10260127591828266,0.2848424325791153,-0.11551705006956356,0.2394362705763932,-0.06332730811320483,0.3839224506226941
3019,0.15544118860590514,0.049754222894747235,0.3603368472295235,529.7099613574488,3626420.027099264,0.0011602429975833045,0.003970211292100867,0.16089309720036846,0.0,0.7918575528126583,,SLV1975,SLV,1975,12,4,0.04255318837158044,0.4171229265620917,0.006882052620014421,0.2427267565733704,0.12569267641053905,0.5911302473448218
3020,-0.6822532997634925,-0.6138904595030577,-0.5677195985198495,609.4586861070807,3865425.8240277017,2.7602149547332997e-05,0.0007616888685603298,0.1132502488378764,0.0,1.0038091682246686,0.0,SLV1980,SLV,1980,12,5,0.07666370722702118,0.15544118860590514,0.007791040467396197,0.049754222894747235,0.18431465841844644,0.3603368472295235
3021,-0.34972679643689275,-0.3191468553287253,-0.2818196625478457,630.5004631824046,4010889.9466802618,0.0013528978241947385,0.0031922553784100825,0.08809276396732033,0.0,0.2476602534308853,-2.6662995419096323e-09,SLV1985,SLV,1985,12,6,0.0091851275217796,-0.6822532997634925,-0.045517099471044375,-0.6138904595030577,0.11901997953507235,-0.5677195985198495
3022,-0.04010621156089768,-0.06473541080563466,-0.02595266083190906,849.6686700853735,4108058.698395756,0.0007060017658040549,0.003624077104524121,0.04268480289916412,0.0,0.5850685906146832,-6.326806190246293e-09,SLV1990,SLV,1990,12,7,-0.2068270204544777,-0.34972679643689275,-0.22884714610650062,-0.3191468553287253,-0.1435401611820283,-0.2818196625478457
3023,-0.09503707874053872,-0.11059555769500944,-0.1061149249805235,1272.8768804666838,4095000.8014686387,0.002167518456488512,0.006241000811879398,0.04228977975515881,0.0,0.4742620257044111,-3.714130902878676e-08,SLV1995,SLV,1995,12,8,-0.12108005035988859,-0.04010621156089768,-0.14742502349783532,-0.06473541080563466,-0.06265507303503925,-0.02595266083190906
3024,-0.15035494440550698,-0.17814079115803794,-0.14928842370549333,1393.2274505572248,3856350.6311776494,0.0013991992583074788,0.0075637955465769095,0.024206459024836632,0.0,0.30067896818310713,-4.061162164714792e-08,SLV2000,SLV,2000,12,9,-0.04123971653255659,-0.09503707874053872,-0.07714455078992011,-0.11059555769500944,0.009733278215679195,-0.1061149249805235
3025,-0.056583945769768836,-0.11588774676871473,-0.0618056859889484,1490.1336135830616,3311328.120709193,0.002606317436984505,0.009069236364697955,0.02487550661210732,0.0,0.2921673220144685,2.956946423872815e-07,SLV2005,SLV,2005,12,10,-0.05540446844917698,-0.15035494440550698,-0.08981329219768786,-0.17814079115803794,-0.012945746806410433,-0.14928842370549333
3026,0.002747457959011341,-0.018859222987828748,-0.011966461995630359,1189.1691552573484,2199837.339121241,0.0016784497667115352,0.006065507642408939,0.019452479076633042,0.0,0.3223024865771934,-1.3872456980564472e-08,SLV2010,SLV,2010,12,11,-0.06966901375734971,-0.056583945769768836,-0.108472480057129,-0.11588774676871473,-0.025160133067500957,-0.0618056859889484
3027,1.529823028890657,1.4978101603356853,1.2418301516216734,32186.966948692036,18272.399898258434,1.1179655352177651e-06,0.0006234624591074258,0.0006613961186186088,,0.0,,SMR2000,SMR,2000,12,9,,,,,,
3028,1.2235649821026249,1.1684612406348696,1.0170248068431085,42268.32305138515,16319.58932852944,1.0350564940035273e-05,0.0019609217266398976,0.002069667078428464,,0.0,,SMR2005,SMR,2005,12,10,,1.529823028890657,,1.4978101603356853,,1.2418301516216734
3029,0.7425552925492023,0.759555653851109,0.6638478556712083,21417.462654574312,11277.504631788013,2.952739422352965e-06,0.0017323136751446974,0.0018312592531436586,,0.0,,SMR2010,SMR,2010,12,11,1.2235649821026242,1.2235649821026249,1.1684612406348702,1.1684612406348696,1.0170248068431074,1.0170248068431085
3030,-0.4905291291461718,-0.4364697580349177,-0.6398464463105351,,2524413.3004171248,,,,,,,SOM1960,SOM,1960,12,1,,,,,,
3031,-0.6126885332241827,-0.5947073277900254,-0.8093077751567972,,2798358.265389809,,,,,,,SOM1965,SOM,1965,12,2,,-0.4905291291461718,,-0.4364697580349177,,-0.6398464463105351
3032,-0.4458250999465187,-0.4533050086963984,-0.6515576036835931,,2992350.1213034373,,,,,,,SOM1970,SOM,1970,12,3,-0.4736800640741637,-0.6126885332241827,-0.4758918311988236,-0.5947073277900254,-0.5573238384098246,-0.8093077751567972
3033,-0.6384335659281369,-0.6464720719381245,-0.7850768921353325,,4084417.3842927567,,,,,,,SOM1975,SOM,1975,12,4,-0.46476688917735215,-0.4458250999465187,-0.4655909744644723,-0.4533050086963984,-0.6479793005858024,-0.6515576036835931
3034,-0.5669190499486484,-0.5615498873027948,-0.5060571446627109,,5429616.925059048,,,,,,0.0,SOM1980,SOM,1980,12,5,-0.4769418254903722,-0.6384335659281369,-0.47479589990122345,-0.6464720719381245,-0.5635888688536337,-0.7850768921353325
3035,-0.4826550638009674,-0.4488684668640323,-0.39297328707903256,,5580458.790595474,,,,,,1.1259866196017837e-08,SOM1985,SOM,1985,12,6,-0.462888442070096,-0.5669190499486484,-0.46222122343641275,-0.5615498873027948,-0.635016685963349,-0.5060571446627109
3036,-0.17539524371361015,-0.16855768474214716,-0.17310183288519554,,5697165.39375972,,,,,,5.454476674000637e-09,SOM1990,SOM,1990,12,7,-0.46810638982775654,-0.4826550638009674,-0.46774943812556957,-0.4488684668640323,-0.48575157435606986,-0.39297328707903256
3037,-0.577006524899548,-0.5855298692259578,-0.5339931080746277,,5849891.707955123,,,,,,0.0,SOM1995,SOM,1995,12,8,-0.4742545832616174,-0.17539524371361015,-0.4750847073056969,-0.16855768474214716,-0.42525594716084536,-0.17310183288519554
3038,-0.5099747967981232,-0.5390840885659861,-0.5259806111429699,,6211882.5284934025,,,,,,0.0,SOM2000,SOM,2000,12,9,-0.496673328145577,-0.577006524899548,-0.4933322145961601,-0.5855298692259578,-0.30763295650597,-0.5339931080746277
3039,-0.4008800524832691,-0.406662160253144,-0.3778073293444473,,6014216.270988762,,,,,,0.0,SOM2005,SOM,2005,12,10,-0.4673703725789563,-0.5099747967981232,-0.4661884032925326,-0.5390840885659861,-0.5006962681790252,-0.5259806111429699
3040,-0.3273863768654415,-0.3231622592491466,-0.2809424663087403,173.08492737397563,4516092.8801183915,5.270569484982122e-07,6.78467320088573e-05,0.00010003738866271213,0.0,4.56443561431833,0.0,SOM2010,SOM,2010,12,11,-0.4722612405453879,-0.4008800524832691,-0.4692119035474588,-0.406662160253144,-0.49640988250349427,-0.3778073293444473
3041,-0.10874244714849099,-0.2893934200303882,-0.4390694785297543,,,,,,,,,SPM1965,SPM,1965,11,1,,,,,,
3042,-0.4660134772986952,-0.3693371626263868,-0.5299200948567602,,,,,,,,,SPM1970,SPM,1970,11,2,,-0.10874244714849099,,-0.2893934200303882,,-0.4390694785297543
3043,-0.3669156248962752,-0.4704589586555831,-0.7602138440239491,,,,,,,,,SPM1975,SPM,1975,11,3,-0.12355983845869845,-0.4660134772986952,-0.24384847625374073,-0.3693371626263868,-0.3585887477881311,-0.5299200948567602
3044,-0.5084616699285214,-0.4427214575856812,-0.4553980630919149,,,,,,,,,SPM1980,SPM,1980,11,4,-0.3646934347684357,-0.3669156248962752,-0.31279351789337,-0.4704589586555831,-0.4344076701862259,-0.7602138440239491
3045,-0.37829057599789295,-0.4637529480100202,-0.3527641978209897,,,,,,,,,SPM1985,SPM,1985,11,5,-0.2978091381986277,-0.5084616699285214,-0.4000029255532011,-0.4427214575856812,-0.626598153892203,-0.4553980630919149
3046,-0.05483905568897311,-0.09173999791564667,-0.08329503942289057,,,,,,,,,SPM1990,SPM,1990,11,6,-0.3933430718279397,-0.37829057599789295,-0.3760815640539289,-0.4637529480100202,-0.3722156854561497,-0.3527641978209897
3047,-0.056287499347012035,-0.18090107054432294,-0.062069535582719375,,,,,,,,,SPM1995,SPM,1995,11,7,-0.30548645495679677,-0.05483905568897311,-0.3942195312789221,-0.09173999791564667,-0.2865631122431745,-0.08329503942289057
3048,-0.02453105718436621,-0.1712771467722138,-0.2620567084455734,,,,,,,,,SPM2000,SPM,2000,11,8,-0.08717872289368742,-0.056287499347012035,-0.07338831295137654,-0.18090107054432294,-0.0616789888848149,-0.062069535582719375
3049,-0.042303905643920864,-0.09915853756058246,-0.11015157974156356,,,,,,,,,SPM2005,SPM,2005,11,9,-0.08815632364728929,-0.02453105718436621,-0.15028255964787518,-0.1712771467722138,-0.04396535199845697,-0.2620567084455734
3050,0.09197464083482468,0.11696148569081155,0.13689573803196864,,,,,,,,,SPM2010,SPM,2010,11,10,-0.06672288947978468,-0.042303905643920864,-0.1419827002260085,-0.09915853756058246,-0.21086363571869476,-0.11015157974156356
3051,0.07045659960754456,0.10649626195030054,0.17684763134860707,2791.23066100703,4017701.630442981,0.001621359819594335,0.023661640081916197,0.03242995696498178,0.20592116629868454,0.932228975196999,1.3362818836339485e-06,SRB2005,SRB,2005,12,10,,,,,,
3052,0.05891915548675025,0.07045256737206577,0.08463688349018407,2124.7532759265523,2546950.5425728243,0.0022121986842459423,0.017729465322874883,0.0283312008809683,0.15215609730714752,0.7597219241537128,9.880314976791628e-07,SRB2010,SRB,2010,12,11,,0.07045659960754456,,0.10649626195030054,,0.17684763134860707
3053,-0.2504994082314579,-0.2513797922547928,-0.2424638255215953,472.05776240883375,3821400.772689136,0.057468031766567174,0.057473000243038974,0.057475484708296075,8.566369688507617,9.177190576775564,2.9793335163969718e-06,SSD2010,SSD,2010,12,11,,,,,,
3054,1.0239995264862256,1.5100291660532443,2.282338363307069,,56454.290480890915,,,,,,,STP1960,STP,1960,12,1,,,,,,
3055,0.41832856978395777,0.3129842122305547,1.405304465662089,,59117.974313080485,,,,,,,STP1965,STP,1965,12,2,,1.0239995264862256,,1.5100291660532443,,2.282338363307069
3056,-1.3217843644305458,-1.3365524163122895,-0.6123867042123282,,66165.53714921385,,,,,,,STP1970,STP,1970,12,3,0.20703315413569795,0.41832856978395777,0.33928182863233214,0.3129842122305547,0.7817089936896147,1.405304465662089
3057,-1.8194035659472358,-1.7542409550827829,-0.464845486540377,,73357.08024443951,,,,,,,STP1975,STP,1975,12,4,-0.08314379622196541,-1.3217843644305458,-0.1974619634583834,-1.3365524163122895,0.43241764085374146,-0.6123867042123282
3058,-0.8994728215020643,-1.0775528354206567,-0.8861718156229598,,80676.35376425167,,,,,,0.0,STP1980,STP,1980,12,5,-0.9168318886435831,-1.8194035659472358,-0.9370988019657579,-1.7542409550827829,-0.3711568620507244,-0.464845486540377
3059,-0.8969739810075571,-0.8616546544160884,-0.7023170705914271,,85326.75463538039,,,,,,0.0,STP1985,STP,1985,12,6,-1.1552412439835498,-0.8994728215020643,-1.1243864468420526,-1.0775528354206567,-0.3123964519251069,-0.8861718156229598
3060,-0.08880207415797281,-0.07751870934890825,0.20745049492697076,,90432.49358266477,,,,,,0.0,STP1990,STP,1990,12,7,-0.7145024319117389,-0.8969739810075571,-0.8209658056620346,-0.8616546544160884,-0.4801957170000354,-0.7023170705914271
3061,-0.13274491462196056,-0.2703449046851241,0.2601915775177621,,93834.14194527533,,,,,,0.0,STP1995,STP,1995,12,8,-0.7133052374514426,-0.08880207415797281,-0.7241590750477684,-0.07751870934890825,-0.4069729227730394,0.20745049492697076
3062,-0.02938690422329205,-0.06501866605209257,-0.13022488197472953,387.8421977034192,94239.75860679768,0.0,0.004826927792681588,0.04432970372533062,0.0,2.3036846688179047,0.0,STP2000,STP,2000,12,9,-0.3261100835493703,-0.13274491462196056,-0.3725598311547631,-0.2703449046851241,-0.04464491631922973,0.2601915775177621
3063,0.17397860177888047,0.15133623575125776,0.3502788618654797,517.5092511320255,88811.42176961666,5.5345226353598155e-06,0.001561479517971992,0.02417814106028937,0.0,1.8059008324299708,0.0,STP2005,STP,2005,12,10,-0.34716309805302176,-0.02938690422329205,-0.45902129859478713,-0.06501866605209257,-0.023640022280774692,-0.13022488197472953
3064,0.04914068864815604,0.045292962539004035,-0.01905015317089576,513.2844880870704,64684.43128667054,0.0,0.0004837292122643735,0.011147823018024729,0.0,1.2541276021862642,0.0,STP2010,STP,2010,12,11,-0.29764427612399763,0.17397860177888047,-0.36695492833218724,0.15133623575125776,-0.17912898761233592,0.3502788618654797
3065,-0.021290114552315442,-0.05099795033457368,0.07807451250818777,,,,,,,,,SUN1965,SUN,1965,6,1,,,,,,
3066,0.17282856392506538,0.3680437014348981,0.6666258981394825,,,,,,,,,SUN1970,SUN,1970,6,2,,-0.021290114552315442,,-0.05099795033457368,,0.07807451250818777
3067,0.16166480367103828,0.3358835217682977,0.38869566832762203,,,,,,,,,SUN1975,SUN,1975,6,3,0.2335741102249407,0.17282856392506538,0.40921906083888226,0.3680437014348981,0.7338950951476826,0.6666258981394825
3068,0.4573730443589488,0.5444342195098102,0.7003925985756906,,,,,,,,,SUN1980,SUN,1980,6,4,0.2631191430247767,0.16166480367103828,0.38413714375107616,0.3358835217682977,0.4112988773355545,0.38869566832762203
3069,0.27267391227883103,0.3046360808562202,0.3459082403279643,,,,,,,,,SUN1985,SUN,1985,6,5,0.261420008941123,0.4573730443589488,0.386062105044352,0.5444342195098102,0.5636377268258008,0.7003925985756906
3070,-0.4081946920944415,-0.4684673966420713,-0.09861818395788027,333.60127897887406,268910.5890299518,0.0061243236575891325,0.24699943777718006,0.29645018781937754,,,,SUR1960,SUR,1960,12,1,,,,,,
3071,-0.2600784606258964,-0.2561776142790864,-0.0160367906304939,525.3600196780636,303419.18627778394,0.004879052961035699,0.2696856483216751,0.3144812594497759,,,,SUR1965,SUR,1965,12,2,,-0.4081946920944415,,-0.4684673966420713,,-0.09861818395788027
3072,-0.2188092660045149,-0.06691788581888324,-0.09191482139199426,756.8973434666362,315683.2281283122,0.00016320678812052907,0.29027479886857005,0.32843472320637995,,16.659892109022017,,SUR1970,SUR,1970,12,3,-0.4134328413140997,-0.2600784606258964,-0.3375273576745068,-0.2561776142790864,-0.24574928956153974,-0.0160367906304939
