,map,res_exp1,res_exp2,res_exp3
9827,TGO1975,22339.74267578125,2121807.89654541,137011005.60565186
9828,TGO1976,0.0,1122723.6652526855,137427727.4138794
9829,TGO1977,28979.99951171875,2278549.5331115723,178863372.5602417
9830,TGO1978,39851809.49658203,45154138.86367798,230353108.11953735
9831,TGO1979,31474081.020507812,36060976.9463501,241689161.47784424
9832,TGO1980,98504397.36572267,124671608.4112549,372827966.56607056
9833,TGO1981,8146203.1875,59639779.76336671,269288204.3275757
9834,TGO1982,1479601.9829101562,23734400.319641117,154274459.44952393
9835,TGO1983,2024873.8911132812,42563163.60595703,212616236.41070557
9836,TGO1984,0.0,2453451.96673584,162696056.9882202
9837,TGO1985,8760124.061035156,10510935.920349121,141020679.1184082
9838,TGO1986,1531594.8724975586,17559839.958801273,224399940.63787842
9839,TGO1987,180617.80224609372,17532528.57571411,191427622.23587036
9840,TGO1988,6822585.749694824,11721819.54510498,183281403.33947754
9841,TGO1989,884735.3671875,22626690.62927246,219384482.502594
9842,TGO1990,5226549.0,21357291.0,207739919.0
9843,TGO1991,4005069.0,11245110.0,173765716.0
9844,TGO1992,6229143.0,10912918.0,104108750.0
9845,TGO1993,315528.0,5277645.0,74763249.0
9846,TGO1994,22874.0,19717769.0,120608891.0
9847,TGO1995,31093289.0,63732763.0,174690679.0
9848,TGO1996,29782127.0,37947330.0,164706676.0
9849,TGO1997,40139526.0,54175041.0,221306844.0
9850,TGO1998,11686442.0,40027008.0,188406610.0
9851,TGO1999,17449539.0,80761596.0,193202983.0
9852,TGO2000,1313.0,46002168.0,128354244.0
9853,TGO2001,29711284.0,100779447.0,181019909.0
9854,TGO2002,31833903.0,119154819.0,199918850.0
9855,TGO2003,2279778.0,178662984.0,277145939.0
9856,TGO2004,96253536.0,214082246.0,319797174.0
9857,TGO2005,81679994.0,189883975.0,345835816.0
9858,TGO2006,84806799.0,171583205.0,398216553.0
9859,TGO2007,99327178.0,297050133.0,581039585.0
9860,TGO2008,67988401.0,328005278.0,879814853.0
9861,TGO2009,27065924.0,241112676.0,746089523.0
9862,TGO2010,76784227.0,299194931.0,763524620.0
9863,TGO2011,61003829.0,360855011.0,1104743774.0
9864,TGO2012,274376378.0,581867820.0,1064014528.0
9865,TGO2013,199727941.0,563802605.0,879212102.0
9866,TGO2014,311509694.0,537258688.0,864751121.0
9867,TGO2015,194942315.0,333726160.0,587405512.0
9868,TGO2016,261692276.0,450454679.0,610628813.0
9869,THA1962,5425872.4052734375,22660072.50442505,278312323.854126
9870,THA1963,5460903.661895752,54992279.99202728,380767048.1193619
9871,THA1964,5701376.269470215,73157280.13089752,491566600.4244156
9872,THA1965,3963272.7241210938,93821410.78613281,480744310.5997009
9873,THA1966,3784967.8322753906,115856840.0499115,526613689.34025574
9874,THA1967,6802627.635360718,114613299.60818481,521916080.5815735
9875,THA1968,3414486.3044433594,89943205.01144409,473285891.61091614
9876,THA1969,4424135.12890625,113258125.6711731,496464995.81411743
9877,THA1970,4986846.611328125,119718809.95800781,498562760.6960449
9878,THA1971,7644625.98046875,127733138.93386841,558101665.9743958
9879,THA1972,13892152.201416016,160536775.5776825,719985775.0341187
9880,THA1973,22138845.79589844,240305424.99595642,938629467.5881958
9881,THA1974,21848960.978027344,362891023.88868713,1766971481.2068481
9882,THA1975,12706251.880859375,269589253.26950073,1502798310.1854553
9883,THA1976,7196911.235534669,349204543.24298096,1876246704.0499573
9884,THA1977,6769843.337646484,516632673.09113306,2323613204.963936
9885,THA1978,4810201.559204102,659400959.6753693,2195490460.9855957
9886,THA1979,10943680.108825682,901442016.805603,2974583390.4093018
9887,THA1980,36121674.13549805,1381452589.081009,3769286663.105362
9888,THA1981,43971630.55090333,1035355895.879776,3874864602.5800934
9889,THA1982,25286690.940719604,823947179.1645355,3519931516.852371
9890,THA1983,33306411.99951172,747573280.862854,3184289382.7001953
9891,THA1984,68567466.0,820159608.2171631,3521213022.034424
9892,THA1985,136115464.9923401,842028247.1196594,3046176540.087311
9893,THA1986,147420629.49609375,801418059.1947021,3174736723.069641
9894,THA1987,138750750.0,963789077.4972839,3505265179.0050354
9895,THA1988,59470266.47265625,1041126313.3752136,3821968335.691559
9896,THA1989,216688742.2421875,1479206505.4244232,5821879105.267685
9897,THA1990,302739590.0,1707878507.0,5262720505.0
9898,THA1991,410546464.0,1889083554.0,5471416307.0
9899,THA1992,403676460.0,1887842287.0,6016010363.0
9900,THA1993,458802931.0,2251409581.0,5904749643.0
9901,THA1994,439129973.0,2518358220.0,7238194831.0
9902,THA1995,450789378.0,3032931297.0,9564281092.0
9903,THA1996,941749305.0,3634575681.0,10440659503.0
9904,THA1997,1408127191.0,4042092157.0,10134628629.0
9905,THA1998,859333915.0,3162616043.0,8289349751.0
9906,THA1999,1080791293.0,3815919384.0,8737158054.0
9907,THA2000,2079423692.0,5610551374.0,11032830123.0
9908,THA2001,1845703899.0,4933797057.0,10057016287.0
9909,THA2002,1773121365.0,5055111962.0,10546970592.0
9910,THA2003,2201224222.0,5970400375.0,13037468236.0
9911,THA2004,3482511102.0,8318369185.0,17062690452.0
9912,THA2005,4640600967.0,10301584074.0,18711588455.0
9913,THA2006,6324847792.0,13219869656.0,23479352774.0
9914,THA2007,6060758071.0,15740769010.0,27877091538.0
9915,THA2008,9690336787.0,18812572174.0,35403181222.0
9916,THA2009,6540547173.0,12613014849.0,25685081655.0
9917,THA2010,7696566088.0,16757845703.0,34416592663.0
9918,THA2011,10655429502.0,21177832558.0,47900636176.0
9919,THA2012,12316311084.0,22598245895.0,43385216816.0
9920,THA2013,11785038843.0,21587673069.0,40787168996.0
9921,THA2014,9898666706.0,20033282441.0,38745076387.0
9922,THA2015,7076645453.0,16486480155.0,32751277553.0
9923,THA2016,5371449823.0,15844942466.0,32044050861.0
9924,TJK1992,0.0,13252398.0,13576300.0
9925,TJK1993,1441096.0,59333283.0,59519232.0
9926,TJK1994,0.0,98962484.0,99322167.0
9927,TJK1995,315202.0,73909363.0,77374286.0
9928,TJK1996,17678.0,50298180.0,51933968.0
9929,TJK1997,14161.0,37824216.0,44755248.0
9930,TJK1998,37300.0,70765106.0,79020733.0
9931,TJK1999,88016.0,125446742.0,139767623.0
9932,TJK2000,646229.0,205474896.0,214858000.0
9933,TJK2001,0.0,161533363.0,164580379.0
9934,TJK2002,607450.0,246279675.0,254089826.0
9935,TJK2003,260598.0,293798296.0,295494250.0
9936,TJK2004,752058.0,303581682.0,306639416.0
9937,TJK2005,982396.0,473730557.0,476756154.0
9938,TJK2006,1591547.0,566021546.0,568626538.0
9939,TJK2007,1191450.0,737735195.0,740524130.0
9940,TJK2008,1679255.0,585811273.0,662424058.0
9941,TJK2009,2590852.0,500993272.0,542371618.0
9942,TJK2010,21015345.0,694636227.0,709007944.0
9943,TJK2011,0.0,645546265.0,648963253.0
9944,TJK2012,147591.0,748601791.0,750108923.0
9945,TJK2013,14987.0,531044104.0,533732737.0
9946,TJK2014,304.0,407744629.0,412247034.0
9947,TJK2015,1521.0,427069712.0,432933662.0
9948,TJK2016,9751.0,473839367.0,479582031.0
9949,TKL1970,0.0,0.0,0.0
9950,TKL1971,0.0,0.0,0.0
9951,TKL1972,0.0,0.0,0.0
9952,TKL1974,0.0,0.0,0.0
9953,TKL1975,0.0,0.0,0.0
9954,TKL1977,0.0,0.0,0.0
9955,TKL1978,0.0,0.0,0.0
9956,TKL1979,0.0,0.0,0.0
9957,TKL1980,0.0,0.0,0.0
9958,TKL1981,0.0,0.0,3214.527587890625
9959,TKL1982,0.0,0.0,0.0
9960,TKL1983,0.0,0.0,0.0
9961,TKL1984,0.0,0.0,0.0
9962,TKL1985,0.0,0.0,0.0
9963,TKL1986,0.0,0.0,0.0
9964,TKL1987,0.0,0.0,0.0
9965,TKL1988,0.0,336114.9152832031,340341.9006347656
9966,TKL1989,0.0,291654.85546875,20653001.71826172
9967,TKL1990,2623.0,43368.0,19753794.0
9968,TKL1991,0.0,1837428.0,2848154.0
9969,TKL1992,0.0,89457.0,100049.0
9970,TKL1993,0.0,98677.0,3981185.0
9971,TKL1994,2437877.0,2522177.0,2617591.0
9972,TKL1995,0.0,726769.0,1001419.0
9973,TKL1996,0.0,1626228.0,1656613.0
9974,TKL1997,0.0,2080839.0,2377182.0
9975,TKL1998,0.0,4437820.0,4722776.0
9976,TKL1999,0.0,1879069.0,2288130.0
9977,TKL2000,0.0,923826.0,1338445.0
9978,TKL2001,0.0,523220.0,5966198.0
9979,TKL2002,2789710.0,3220404.0,3775261.0
9980,TKL2003,0.0,968372.0,2290932.0
9981,TKL2004,28703.0,1102972.0,1843012.0
9982,TKL2005,80805.0,1889099.0,2711883.0
9983,TKL2006,69106.0,934574.0,1392834.0
9984,TKL2007,5972.0,697493.0,1649485.0
9985,TKL2008,1960572.0,2829206.0,3007962.0
9986,TKL2009,0.0,1138840.0,1587806.0
9987,TKL2010,0.0,4106051.0,6242434.0
9988,TKL2011,72669.0,22101762.0,22788237.0
9989,TKL2012,1053.0,703586.0,1805046.0
9990,TKL2013,25898.0,1313700.0,1720367.0
9991,TKL2014,0.0,1450649.0,1695042.0
9992,TKL2015,71333.0,1077936.0,1523965.0
9993,TKL2016,45425.0,740006.0,1205885.0
9994,TKM1992,26756379.0,27316368.0,27407127.0
9995,TKM1993,40047359.0,41650494.0,42225885.0
9996,TKM1994,27126913.0,31452424.0,31582603.0
9997,TKM1995,77668656.0,80602397.0,81095616.0
9998,TKM1996,35551363.0,40160711.0,45997044.0
9999,TKM1997,1102069574.0,1107864682.0,1114802899.0
10000,TKM1998,102014155.0,114339348.0,117723361.0
10001,TKM1999,921201875.0,930043148.0,935000407.0
10002,TKM2000,1036577235.0,1045084702.0,1049980828.0
10003,TKM2001,1926860487.0,1938331390.0,1939215545.0
10004,TKM2002,2201474326.0,2216043673.0,2217065155.0
10005,TKM2003,2259048030.0,2261874637.0,2263393300.0
10006,TKM2004,2538661927.0,2599232576.0,2601035301.0
10007,TKM2005,3649650599.0,3680418475.0,3682045517.0
10008,TKM2006,3955811309.0,3959706476.0,3961265253.0
10009,TKM2007,4732547555.0,4738806619.0,4739261286.0
10010,TKM2008,6021601977.0,6028263783.0,6030929107.0
10011,TKM2009,987535340.0,994655535.0,995349862.0
10012,TKM2010,1114583801.0,1117585330.0,1122740748.0
10013,TKM2011,5597435637.0,5600427283.0,5608567967.0
10014,TKM2012,9005774819.0,9008473153.0,9016357529.0
10015,TKM2013,9340914765.0,9346354911.0,9384625020.0
10016,TKM2014,9836752149.0,9838549562.0,9864731133.0
10017,TKM2015,7926735277.0,8210099590.0,8319157788.0
10018,TKM2016,6279807293.0,6331216931.0,6408527203.0
10019,TLS1962,4193.0103759765625,38260281.26245117,39328553.587402344
10020,TLS1963,0.0,34866946.23651123,36530553.626434326
10021,TLS1964,1119.000244140625,35981322.02624512,38608365.15150452
10022,TLS1965,504.9997863769531,572574.5762023926,2995802.5957946777
10023,TLS1966,1518.001953125,527430.8670654297,2681402.002105713
10024,TLS1967,0.0,639790.6637573242,3091925.9572753906
10025,TLS1968,2759.98291015625,564001.0381164551,3851373.4752807613
10026,TLS1969,1706.3360595703125,796062.0665283203,3567542.233856201
10027,TLS1970,0.0,17244.25311279297,399623.33029174805
10028,TLS1971,1066406.5,1097812.0388183594,1742973.810180664
10029,TLS1972,0.0,160302.95196533203,2091458.293395996
10030,TLS1973,0.0,136469.5106201172,6046171.471923828
10031,TLS1974,0.0,29433.802612304688,3395214.5075683594
10032,TLS1975,64443.10546875,391883.5401611328,4151405.815551758
10033,TLS1976,0.0,43878.5498046875,862510.545715332
10034,TLS1977,0.0,91858.71044921876,92444.70977783205
10035,TLS1978,0.0,200155.453125,236326.48828125
10036,TLS1979,0.0,136248.8125,141521.34375
10037,TLS1980,0.0,70210.48120117188,111856.58276367188
10038,TLS1981,0.0,16185.99609375,789737.87109375
10039,TLS1982,9700.5595703125,11419.559204101562,1574874.3855285645
10040,TLS1983,0.0,9661.62921142578,1310173.3792114258
10041,TLS1984,0.0,3456.9993286132812,1165567.9990844727
10042,TLS1985,0.0,65289.039306640625,571616.5236816406
10043,TLS1986,0.0,31299.99951171875,392984.34326171875
10044,TLS1987,0.0,17908.99609375,380440.40234375
10045,TLS1988,0.0,2179.062744140625,284781.2609863281
10046,TLS1989,0.0,2681.8321533203125,51956.43371582031
10047,TLS1990,0.0,979.0,151063.0
10048,TLS1991,0.0,12193.0,12193.0
10049,TLS1992,0.0,15061.0,50211.0
10050,TLS1993,0.0,0.0,986.0
10051,TLS1994,0.0,23600.0,31695.0
10052,TLS1995,0.0,11920.0,11920.0
10053,TLS1996,0.0,28506.0,28506.0
10054,TLS1997,0.0,36385.0,36385.0
10055,TLS1998,0.0,19134.0,74324.0
10056,TLS1999,0.0,0.0,11624.0
10057,TLS2000,31611280.0,31611280.0,32759711.0
10058,TLS2001,0.0,1555419.0,4777084.0
10059,TLS2002,0.0,1832114.0,4698319.0
10060,TLS2003,113048.0,438910.0,2940867.0
10061,TLS2004,43816373.0,44389311.0,47332076.0
10062,TLS2005,62501660.0,62796742.0,66317782.0
10063,TLS2006,23090304.0,23826305.0,32829642.0
10064,TLS2007,20346273.0,20574038.0,25842544.0
10065,TLS2008,131361952.0,131535416.0,143551471.0
10066,TLS2009,78747344.0,82379934.0,90796351.0
10067,TLS2010,40016868.0,40105200.0,55035221.0
10068,TLS2011,80715466.0,81802663.0,108557924.0
10069,TLS2012,604443764.0,605628972.0,617683540.0
10070,TLS2013,521601129.0,522837377.0,532842266.0
10071,TLS2014,100056044.0,101227516.0,118542279.0
10072,TLS2015,305347853.0,305858219.0,317700461.0
10073,TLS2016,38835964.0,39279368.0,55981112.0
10074,TON1970,0.0,0.0,9765.9638671875
10075,TON1971,0.0,1905.9981689453125,16820.981079101562
10076,TON1972,12345.25,15723.2080078125,35976.96911621094
10077,TON1973,0.0,2582.00244140625,22109.113037109375
10078,TON1974,0.0,4686.00048828125,23092.997589111328
10079,TON1975,7641.00048828125,96868.60131835938,189438.93579101562
10080,TON1976,0.0,538.0,99311.99676513672
10081,TON1977,0.0,0.0,80411.63061523438
10082,TON1978,0.0,64262.76025390625,64262.76025390625
10083,TON1979,0.0,84737.9990234375,318618.9951171875
10084,TON1980,0.0,1557.000732421875,109400.92980957031
10085,TON1981,0.0,0.0,231989.07788085938
10086,TON1982,0.0,62107.644775390625,301370.5734863281
10087,TON1983,0.0,875.0003051757812,212373.08624267578
10088,TON1984,0.0,80579.9970703125,287006.8558959961
10089,TON1985,0.0,17297.98095703125,225108.77978515625
10090,TON1986,0.0,21408.052001953125,248461.08813476562
10091,TON1987,0.0,68477.017578125,189063.00952148438
10092,TON1988,0.0,158317.1806640625,831798.4560546875
10093,TON1989,0.0,29996.966796875,2044401.299194336
10094,TON1990,0.0,142875.0,2202519.0
10095,TON1991,3519.0,14770.0,3589445.0
10096,TON1992,0.0,11773.0,5022322.0
10097,TON1993,0.0,27278.0,1951314.0
10098,TON1994,0.0,50470.0,2896914.0
10099,TON1995,0.0,69142.0,2929462.0
10100,TON1996,0.0,199471.0,1507533.0
10101,TON1997,0.0,55741.0,352110.0
10102,TON1998,0.0,24228.0,960028.0
10103,TON1999,0.0,61507.0,1645537.0
10104,TON2000,0.0,42907.0,2896766.0
10105,TON2001,0.0,35410.0,802922.0
10106,TON2002,0.0,48051.0,2960073.0
10107,TON2003,0.0,236368.0,4715991.0
10108,TON2004,0.0,303441.0,1498411.0
10109,TON2005,0.0,217569.0,617547.0
10110,TON2006,0.0,326791.0,533376.0
10111,TON2007,0.0,441297.0,945699.0
10112,TON2008,23295.0,2918493.0,3151760.0
10113,TON2009,0.0,115301.0,215037.0
10114,TON2010,83354.0,655585.0,1241611.0
10115,TON2011,0.0,1032339.0,3364236.0
10116,TON2012,0.0,1452303.0,1736571.0
10117,TON2013,0.0,1315945.0,2200311.0
10118,TON2014,0.0,589650.0,2016217.0
10119,TON2015,0.0,279813.0,516418.0
10120,TON2016,0.0,140240.0,1067918.0
10121,TTO1962,182454205.76843265,183153123.06982425,206757365.27856448
10122,TTO1963,207716058.99853516,210430217.75115967,259947858.52563477
10123,TTO1964,209249482.9912109,212171485.16241452,256501329.63665769
10124,TTO1965,221407939.41357422,229304386.52792358,263941814.319458
10125,TTO1966,236676912.7265625,242451537.3428955,272029481.54870605
10126,TTO1967,259755949.921875,268231909.30014038,301944558.5715027
10127,TTO1968,317008538.96875,335126116.5413513,370739890.4181366
10128,TTO1969,322043807.30908203,337717727.3553467,370601923.9885864
10129,TTO1970,332934362.7988281,350386104.6446533,385902972.38500977
10130,TTO1971,363346309.55566406,378461837.07470703,412238055.3197632
10131,TTO1972,407322575.9296875,426334444.35510254,465706716.82621765
10132,TTO1973,598412856.2890625,612863653.807373,652869166.1523438
10133,TTO1974,1693966596.609375,1705481194.4976807,1789127835.8423462
10134,TTO1975,1402860931.3105469,1417014644.7008972,1523583392.5487976
10135,TTO1976,1877777544.875,1889344385.6634521,1979678241.7644653
10136,TTO1977,1934501625.5976562,1945224279.7893677,2018224396.942566
10137,TTO1978,1483725923.84375,1487772680.0426025,1545641138.5184326
10138,TTO1979,2254165249.375,2263238592.4021606,2338662333.3552704
10139,TTO1980,3457413685.96875,3470701633.0530396,3532152201.1412964
10140,TTO1981,3916531806.25,3939349371.6992188,3994194523.833313
10141,TTO1982,2770870964.0,2816640005.2001343,2866260662.2129517
10142,TTO1983,1794637910.0,1856160422.8480835,1897607277.5129395
10143,TTO1984,1726135043.234375,1796814439.5181885,1848277109.3880615
10144,TTO1985,1588905847.78125,1641545685.5616455,1691207829.4138184
10145,TTO1986,939518603.890625,1022841768.9458618,1072500008.4933472
10146,TTO1987,997923972.0,1097492024.9176025,1152384190.1918335
10147,TTO1988,804870138.24646,935031003.9205322,994486128.3487549
10148,TTO1989,889421563.5039062,1038869934.3393555,1098944140.779663
10149,TTO1990,1237103328.0,1405954249.0,1468505871.0
10150,TTO1991,1015263847.0,1162868939.0,1227794319.0
10151,TTO1992,1197839938.0,1374678154.0,1437005634.0
10152,TTO1993,926403266.0,1112592805.0,1181232234.0
10153,TTO1994,944969375.0,1175889376.0,1247035224.0
10154,TTO1995,1027747581.0,1330048668.0,1422295646.0
10155,TTO1996,1020988642.0,1309983103.0,1403373825.0
10156,TTO1997,1122938541.0,1434788782.0,1543083310.0
10157,TTO1998,1000844872.0,1276707396.0,1371715018.0
10158,TTO1999,1631080167.0,1892279875.0,1980330247.0
10159,TTO2000,2871838398.0,3159630816.0,3246349778.0
10160,TTO2001,2596677011.0,2948734986.0,3037651706.0
10161,TTO2002,2605811039.0,2978538586.0,3065671028.0
10162,TTO2003,4481877049.0,4853770726.0,4962339642.0
10163,TTO2004,4893216349.0,5456844237.0,5539556950.0
10164,TTO2005,7210733121.0,7726429898.0,7817075344.0
10165,TTO2006,8850288245.0,9431445783.0,9536172901.0
10166,TTO2007,8705826774.0,9871858274.0,9961190088.0
10167,TTO2008,12217182961.0,13912144957.0,14029739232.0
10168,TTO2009,7590417451.0,8475072631.0,8555637068.0
10169,TTO2010,8238025427.0,9862482804.0,9933442526.0
10170,TTO2011,10939046443.0,12924151956.0,13022572748.0
10171,TTO2012,10726838928.0,12559271064.0,12666930092.0
10172,TTO2013,11969134527.0,13917955176.0,14014069709.0
10173,TTO2014,11018015633.0,12463841192.0,12553244439.0
10174,TTO2015,6178794761.0,7239594381.0,7371286730.0
10175,TTO2016,4027565075.0,4413484160.0,4510916073.0
10176,TUN1962,54641148.370788574,68420797.14257812,95092801.63041687
10177,TUN1963,73549957.00082397,86268684.48300171,127221594.55862427
10178,TUN1964,52710848.000061035,65805992.71472168,106498885.55175781
10179,TUN1965,48341984.18530274,63009756.48889161,99716908.80670166
10180,TUN1966,33842234.87524414,50829804.65036011,101970476.38046265
10181,TUN1967,60950539.43945313,76325542.85308838,112066495.91802979
10182,TUN1968,48076045.015625,66116458.51654053,102117715.07598877
10183,TUN1969,41477670.13671875,64154155.398117065,95448704.49662781
10184,TUN1970,66255624.8125,94749150.32730865,128646541.77732468
10185,TUN1971,75913291.54785156,96021427.53556824,133794775.93678284
10186,TUN1972,111456711.03622437,137317940.23112488,174001282.91584778
10187,TUN1973,70398174.06591797,105417541.19042969,158867649.41531372
10188,TUN1974,459740564.96875,509241566.1148071,649170909.2361908
10189,TUN1975,477606000.5058594,503553292.5632858,652766913.4442673
10190,TUN1976,381975162.125,401003448.8440552,497421498.38209534
10191,TUN1977,318369574.7578125,341808013.2116699,444252846.07977295
10192,TUN1978,394825868.75,406694450.8074951,453899024.1434326
10193,TUN1979,775034749.9960938,798343394.7166748,851402777.6853027
10194,TUN1980,1290198134.5620115,1321001563.094299,1417341893.7444608
